timestamp,symbol,best_bid,best_ask,spread,total_bid_volume,best_bid_volume,total_ask_volume,best_ask_volume
1732924342308,BTC-USDT,97353.9,97363.9,10.0,0.6872432,0.0,6.719498509999999,0.01632011
1732924342608,BTC-USDT,97354.6,97358.3,3.6999999999970896,0.6873024400000001,0.02162765,0.98706827,0.01074724
1732924342708,BTC-USDT,97354.6,97366.4,11.799999999988358,1.65347037,0.01984233,1.38506404,0.006
1732924342808,BTC-USDT,97354.6,97366.3,11.69999999999709,0.17964010000000002,0.0,1.33403966,0.01966838
1732924342908,BTC-USDT,97354.6,97366.3,11.69999999999709,0.09308652999999999,0.01976918,0.71490389,0.0
1732924343008,BTC-USDT,97354.6,97360.4,5.7999999999883585,0.6446248099999999,0.02127123,1.0244398399999999,0.0
1732924343108,BTC-USDT,97358.2,97404.9,46.69999999999709,2.66116747,2.59224134,0.21903446000000001,0.0
1732924343208,BTC-USDT,97354.6,97358.3,3.6999999999970896,0.69272821,0.0,1.04280003,0.03734724
1732924343508,BTC-USDT,97359.0,97358.3,-0.6999999999970896,6.935097170000001,3.26768481,7.1709460400000005,0.0
1732924343608,BTC-USDT,97371.9,97359.1,-12.799999999988358,6.59967289,1.51609218,12.347896329999998,0.0
1732924343708,BTC-USDT,97371.9,97372.0,0.10000000000582077,4.344328679999999,1.51917318,8.19334654,0.44650087
1732924343808,BTC-USDT,97351.6,97372.6,21.0,0.5118322200000001,0.00660498,0.11353536,0.01591593
1732924343908,BTC-USDT,97371.9,97372.0,0.10000000000582077,1.49190318,1.46597318,7.992901130000001,0.61368736
1732924344008,BTC-USDT,97368.3,97399.5,31.19999999999709,1.2588173,1.031e-05,6.980018430000001,0.0
1732924344108,BTC-USDT,97371.9,97372.0,0.10000000000582077,1.6713345700000004,1.44997318,8.52043173,0.61372234
1732924344208,BTC-USDT,97365.9,97377.8,11.900000000008731,1.0071376300000001,0.0,6.68176383,1.501e-05
1732924344308,BTC-USDT,97368.6,97408.0,39.39999999999418,0.13199557,0.02841815,6.11691215,0.0006
1732924344408,BTC-USDT,97367.9,97403.5,35.60000000000582,0.55844371,0.07155285,0.5418235600000001,0.040096
1732924344508,BTC-USDT,97371.9,97384.8,12.900000000008731,1.6660861300000003,1.43659218,2.65407419,0.0
1732924344608,BTC-USDT,97371.9,97372.0,0.10000000000582077,1.9560544500000003,1.44689218,0.6420799100000001,0.33027314
1732924344708,BTC-USDT,97263.7,97372.0,108.30000000000291,0.10236236,0.10236236,8.74308857,0.56832234
1732924344808,BTC-USDT,97371.9,97372.0,0.10000000000582077,1.48351476,1.42689218,1.20191557,0.54172234
1732924344908,BTC-USDT,97263.8,97372.0,108.19999999999709,0.43339645,0.16387724,6.914280349999999,0.53472234
1732924345108,BTC-USDT,97371.4,97372.0,0.6000000000058208,0.02052861,0.02052861,0.34182154,0.29667314
1732924345208,BTC-USDT,97354.2,97380.3,26.10000000000582,0.25084238999999997,0.00103362,5.801626939999999,0.04
1732924345408,BTC-USDT,97371.4,97377.7,6.30000000000291,0.1597214,0.0,0.09649967,0.008
1732924345508,BTC-USDT,97369.9,97411.0,41.10000000000582,0.02052892,0.02052892,5.691531890000001,0.0
1732924345608,BTC-USDT,97371.9,97410.1,38.20000000001164,1.53587683,1.46570101,0.36894332,0.02
1732924345708,BTC-USDT,97371.9,97429.6,57.70000000001164,1.46742069,1.44742069,0.058397300000000006,0.0
1732924345808,BTC-USDT,97355.4,97410.8,55.40000000000873,0.00741,0.0,5.909768809999999,0.20528278
1732924345908,BTC-USDT,97232.9,97377.7,144.8000000000029,0.00604647,8.28e-05,0.2665322,0.0
1732924346008,BTC-USDT,97333.4,97423.9,90.5,0.00783,0.0,5.98099503,0.01027379
1732924346108,BTC-USDT,97283.8,97410.1,126.30000000000291,0.12511148,0.01848581,0.26090005000000005,0.22528452
1732924346208,BTC-USDT,97330.8,97410.0,79.19999999999709,1.09816377,1.09656,0.24555767,0.20528388
1732924346308,BTC-USDT,97371.9,97372.0,0.10000000000582077,1.46409396,1.42689218,6.32611117,0.59044462
1732924346408,BTC-USDT,97349.2,97379.6,30.40000000000873,0.09176411999999999,0.00126952,0.007,0.007
1732924347208,BTC-USDT,97293.4,97410.1,116.70000000001164,1.05398883,0.44850224,0.22528339,0.02
1732924347308,BTC-USDT,97351.9,97410.1,58.20000000001164,0.02,0.02,0.26563639,0.22528384
1732924347508,BTC-USDT,97371.9,97409.3,37.40000000000873,1.4566322,1.44742069,0.27078277000000006,0.20528617
1732924347608,BTC-USDT,97371.9,97426.3,54.40000000000873,1.46357257,1.45050169,0.09194018,0.01988107
1732924348008,BTC-USDT,97371.9,97409.3,37.40000000000873,1.4505016899999998,1.44742069,0.28289079,0.2052847
1732924348108,BTC-USDT,97371.9,97409.3,37.40000000000873,1.52137457,1.42997318,0.29538197000000005,0.0
1732924348208,BTC-USDT,97355.0,97426.2,71.19999999999709,0.01307102,0.0,0.01,0.01
1732924348308,BTC-USDT,97355.0,97410.1,55.10000000000582,0.01307088,0.01307088,0.22528436,0.22528436
1732924348508,BTC-USDT,97371.9,97390.0,18.10000000000582,3.8518475700000003,1.42689218,0.39794589,0.32223345
1732924348608,BTC-USDT,97344.0,97426.1,82.10000000000582,0.15122259999999998,0.07418765,0.08182491000000001,0.0
1732924348808,BTC-USDT,97336.6,97410.1,73.5,0.0061,0.0061,0.28874303999999995,0.02
1732924348908,BTC-USDT,97337.8,97387.3,49.5,0.40281830999999996,0.09245956,0.4288841,0.0
1732924349008,BTC-USDT,97343.3,97391.3,48.0,3.5148203600000003,0.73438614,4.99364724,0.0061
1732924349108,BTC-USDT,97336.6,97457.9,121.29999999998836,0.03514151,0.0,0.025267329999999998,0.01026465
1732924349508,BTC-USDT,97335.2,97409.3,74.10000000000582,0.0061,0.0061,8.07586387,0.0
1732924349608,BTC-USDT,97371.9,97387.7,15.80000000000291,1.6000742900000002,1.45050169,1.0546668200000002,0.18062677
1732924349708,BTC-USDT,97371.9,97411.9,40.0,1.3069210100000002,1.25037448,0.19998697999999998,0.07841247
1732924350008,BTC-USDT,97261.8,97457.9,196.09999999999127,0.03538,0.03538,5.9387827,0.01026465
1732924350108,BTC-USDT,97371.9,97457.9,86.0,1.4530492700000002,1.26863604,6.091882490000001,0.0
1732924350208,BTC-USDT,97371.9,97385.4,13.5,1.25037448,1.25037448,0.27271854,0.00308839
1732924350508,BTC-USDT,97371.9,97460.4,88.5,1.25820136,1.25820136,5.89570684,5.89562363
1732924350608,BTC-USDT,97371.9,97372.0,0.10000000000582077,1.24729348,1.24729348,0.59044462,0.59044462
1732924350808,BTC-USDT,97355.0,97457.9,102.89999999999418,0.25844436,0.01307088,5.96445741,0.01026465
1732924351108,BTC-USDT,97371.9,97372.0,0.10000000000582077,1.22676497,1.22676497,0.63370175,0.60774462
1732924351208,BTC-USDT,97370.6,97421.4,50.79999999998836,0.14975006,0.02052877,5.935704009999999,0.01500234
1732924351308,BTC-USDT,97371.9,97372.0,0.10000000000582077,0.98714221,0.98714221,0.6543894499999999,0.61884833
1732924351608,BTC-USDT,97371.6,97457.9,86.29999999998836,0.02052857,0.02052857,0.04371723,0.0
1732924352208,BTC-USDT,97246.8,97406.4,159.59999999999127,0.01569443,0.01569443,0.21966296,0.20529239
1732924352308,BTC-USDT,97371.9,97388.6,16.70000000001164,1.13552667,1.04673221,0.43675176000000004,0.0
1732924352408,BTC-USDT,97267.8,97385.4,117.59999999999127,0.21842810000000001,0.07572475,0.21556629,0.0
1732924352708,BTC-USDT,97336.6,97372.0,35.39999999999418,0.20404644,0.0061,0.56443469,0.33785863
1732924352808,BTC-USDT,97302.6,97409.3,106.69999999999709,0.0061,0.0061,0.22965837,0.20528828
1732924353108,BTC-USDT,97293.4,97372.0,78.60000000000582,0.60503453,0.553068,0.34813242,0.33785863
1732924353208,BTC-USDT,97336.6,97423.3,86.69999999999709,0.17272751000000003,0.0,0.01027379,0.0
1732924353308,BTC-USDT,97344.8,97372.0,27.19999999999709,0.20283442,0.20282412,0.62795935,0.33983237
1732924353508,BTC-USDT,97371.9,97427.6,55.70000000001164,1.04981321,1.04981321,0.01026465,0.0
1732924353608,BTC-USDT,97339.0,97398.0,59.0,0.06092538,0.0006,6.44737835,0.12431793
1732924353808,BTC-USDT,97275.5,97423.5,148.0,0.01874381,0.000258,6.16854411,0.01027379
1732924354008,BTC-USDT,97325.3,97372.0,46.69999999999709,1.13805486,0.17513401,3.7107382899999997,0.55892847
1732924354108,BTC-USDT,97339.0,97372.0,33.0,0.20529527,0.0,6.76864254,0.58133731
1732924354508,BTC-USDT,97371.9,97372.0,0.10000000000582077,1.05893221,1.04673221,1.1077848500000003,0.54296703
1732924354608,BTC-USDT,97302.6,97379.8,77.19999999999709,0.0061,0.0061,0.026511460000000004,0.0
1732924354708,BTC-USDT,97336.6,97379.8,43.19999999999709,0.15440453,0.0,0.22939242999999998,0.0041058
1732924354908,BTC-USDT,97371.9,97379.8,7.900000000008731,1.14161837,1.06416595,0.32263839,0.0020529
1732924355008,BTC-USDT,97371.9,97379.8,7.900000000008731,1.13400502,1.04673221,7.028820710000001,0.0
1732924355108,BTC-USDT,97247.0,97372.0,125.0,0.015694450000000002,0.00069319,6.7850467,0.55326703
1732924355408,BTC-USDT,97362.3,97372.0,9.69999999999709,0.0005,0.0005,0.5392744500000001,0.53722155
1732924355508,BTC-USDT,97251.9,97379.8,127.90000000000873,0.09117128,0.00125373,0.012537369999999999,0.0
1732924355708,BTC-USDT,97351.3,97372.0,20.69999999999709,1.038e-05,1.038e-05,1.2835123,0.53652609
1732924356008,BTC-USDT,97365.3,97372.0,6.69999999999709,0.02032435,0.02,1.06470611,0.53652609
1732924356408,BTC-USDT,97362.5,97377.9,15.39999999999418,0.40710843999999996,0.04036099,1.46878806,0.02142908
1732924356608,BTC-USDT,97371.9,97372.0,0.10000000000582077,1.04981321,1.04981321,0.57333615,0.54682609
1732924357608,BTC-USDT,97371.9,97372.0,0.10000000000582077,1.04673221,1.04673221,0.87605747,0.53652609
1732924358008,BTC-USDT,97343.3,97391.5,48.19999999999709,1.00348977,0.35160334,0.60693827,0.0
1732924358108,BTC-USDT,97343.3,97392.7,49.39999999999418,3.24993733,0.73368317,5.90141823,0.95238691
1732924359108,BTC-USDT,97353.2,97422.0,68.80000000000291,0.6291031300000001,0.28282359,2.63640352,1.21773422
1732924359708,BTC-USDT,97371.9,97418.8,46.90000000000873,1.04673221,1.04673221,6.63991329,0.31426405
1732924360008,BTC-USDT,97261.9,97372.0,110.10000000000582,0.33353875,0.03538,1.0733439999999999,0.53652609
1732924360208,BTC-USDT,97371.9,97409.4,37.5,1.07172376,1.07172376,6.51322922,0.0
1732924360308,BTC-USDT,97371.9,97395.6,23.70000000001164,1.06200364,1.06200364,0.30178286,0.03576
1732924360508,BTC-USDT,97354.4,97384.4,30.0,0.10541984,0.00103739,6.434843279999999,0.0
1732924360608,BTC-USDT,97371.9,97372.0,0.10000000000582077,7.475456889999998,1.44337221,11.66576867,0.01316039
1732924360708,BTC-USDT,97371.9,97372.0,0.10000000000582077,2.3908463799999997,1.13655601,4.797114230000002,0.01118665
1732924360808,BTC-USDT,97371.9,97379.9,8.0,2.22295645,1.12833603,7.71968195,0.02640999
1732924360908,BTC-USDT,97371.9,97377.7,5.80000000000291,2.2716028199999996,1.51675188,0.74289291,0.02052729
1732924361008,BTC-USDT,97371.9,97381.2,9.30000000000291,2.3466097799999996,1.76687424,6.89677899,0.02031657
1732924361108,BTC-USDT,97371.9,97379.9,8.0,1.9152807900000002,1.35796904,3.6409720100000005,0.02693553
1732924361208,BTC-USDT,97379.3,97372.0,-7.30000000000291,9.13410363,2.45258882,13.228644180000003,0.0
1732924361308,BTC-USDT,97385.7,97379.4,-6.30000000000291,8.070765629999997,1.79270244,10.643732669999995,0.0
1732924361408,BTC-USDT,97385.7,97385.8,0.10000000000582077,5.3681487,1.8335906,15.466254269999999,0.0552048
1732924361508,BTC-USDT,97380.8,97387.9,7.099999999991269,2.29206868,0.0,8.76180688,0.08940561
1732924361608,BTC-USDT,97380.2,97387.9,7.69999999999709,1.76996905,0.03400388,7.407480759999999,0.08940562
1732924361708,BTC-USDT,97382.9,97385.8,2.900000000008731,3.74438993,1.031e-05,3.508253990000001,0.1555048
1732924361808,BTC-USDT,97385.7,97385.8,0.10000000000582077,3.1878501800000003,1.7724906,8.44058283,0.28304352
1732924361908,BTC-USDT,97384.7,97385.8,1.1000000000058208,1.4021806800000005,0.0,3.40795795,0.25644352
1732924362008,BTC-USDT,97385.7,97385.8,0.10000000000582077,2.2839235699999993,1.31283322,10.52070047,0.72222548
1732924362108,BTC-USDT,97377.7,97391.8,14.10000000000582,1.6332423600000001,0.17167094,1.24030168,0.02209619
1732924362208,BTC-USDT,97385.7,97386.7,1.0,2.5545878199999996,0.99002491,8.73734555,0.02052539
1732924362308,BTC-USDT,97385.7,97400.0,14.30000000000291,1.08430393,0.81507571,7.43194337,0.02598794
1732924362408,BTC-USDT,97355.2,97501.9,146.6999999999971,0.06046754,0.0,0.00012928,0.0
1732924362508,BTC-USDT,97369.0,97442.4,73.39999999999418,0.06569563,0.0,7.43237503,0.0
1732924362608,BTC-USDT,97369.0,97427.0,58.0,0.065669,0.013069,0.07902675,0.03902675
1732924362708,BTC-USDT,97301.5,97399.8,98.30000000000291,0.01017456,0.01017456,8.42381708,0.1966956
1732924362808,BTC-USDT,97369.1,97399.8,30.69999999999709,0.00308069,0.00308069,0.42766798,0.26479298
1732924363008,BTC-USDT,97385.7,97426.7,41.0,0.80480561,0.80480561,7.887127520000001,0.20525442
1732924363108,BTC-USDT,97310.9,97426.7,115.80000000000291,0.01017357,0.01017357,0.5172021499999999,0.0
1732924363208,BTC-USDT,97363.8,97427.2,63.39999999999418,0.6423142900000001,0.00103273,0.23602098000000002,0.20525382
1732924363308,BTC-USDT,97369.0,97386.7,17.69999999999709,0.70748082,0.0,0.08811675000000001,0.0
1732924363408,BTC-USDT,97259.9,97427.2,167.3000000000029,0.5540543499999999,0.43405435,0.5067533,0.0
1732924363508,BTC-USDT,97361.4,97420.8,59.40000000000873,0.10042000000000001,0.1,0.20528127999999998,0.0
1732924363608,BTC-USDT,97385.7,97385.8,0.10000000000582077,0.57921424,0.57913146,0.68087118,0.43647628
1732924363708,BTC-USDT,97385.7,97385.8,0.10000000000582077,0.63105578,0.63105578,0.72235776,0.71208397
1732924363908,BTC-USDT,97266.7,97436.1,169.40000000000873,0.22271936999999997,0.01500061,0.31177379,0.01027379
1732924364008,BTC-USDT,97285.6,97456.5,170.89999999999418,0.10551227,0.10538031,0.4003516000000001,0.03538
1732924364108,BTC-USDT,97369.0,97424.0,55.0,0.06567102,0.01307102,6.68959958,0.0006
