timestamp,symbol,best_bid,best_ask,spread,total_bid_volume,best_bid_volume,total_ask_volume,best_ask_volume
-1.8943961841134465,BTC-USDT,-0.3395037310473001,-1.0431240908572812,-0.5068992704986658,0.7138311451144513,1.1141956640236153,-0.2643593107794725,1.1711546655654728
-1.6233034273713962,BTC-USDT,1.1476950908067427,-1.0431240908572812,-1.2735537963119175,-0.19306038616843596,-0.46553338259271987,-0.3389195074413704,1.5446632502493045
-1.5690848760229863,BTC-USDT,-0.805903361569589,1.2468636019519708,1.2305485601897725,-0.17050518018909397,-0.4710130350926959,0.5919523730204537,2.0416378614311705
-1.4606477733261662,BTC-USDT,0.09169592736063065,-0.023038664060634595,-0.06233037387398758,-0.2045540637015349,-0.4710130350926959,-0.4123468689017754,-0.9523473064788694
-1.406429221977756,BTC-USDT,-0.233903814702945,0.7125331402956707,0.5863773018139454,-0.7479620587508002,-0.45533780415995206,-0.671155039304478,-0.9523705718115975
-1.3522106706293462,BTC-USDT,-0.233903814702945,0.7680479934548848,0.6226686403140943,-0.7580002196012658,-0.4710130350926959,-0.6711533947304206,-0.1803382142455048
-1.297992119280936,BTC-USDT,-0.27790377984653303,0.7680479934548848,0.6453507268766049,-0.960195406293825,-0.4710130350926959,-0.6711529089348317,-0.18033567832423736
-1.2437735679325261,BTC-USDT,-2.125902315877229,0.7125331402956707,1.561707024001898,-0.7766498914646545,0.43817153786335467,-0.671152440966604,-0.1803332354643009
-1.081117913887296,BTC-USDT,0.8396953348016266,-1.0431240908572812,-1.1147791903743438,-0.6388955219136433,-0.359016828692787,-0.19586699962984244,1.5286892727982873
-1.026899362538886,BTC-USDT,-0.3395037310473001,0.7680479934548848,0.6771056480639875,1.2756700861829415,1.1141956640236153,0.2014171498749793,-0.9523705718115975
-0.9726808111904759,BTC-USDT,-1.773902594728525,-1.0431240908572812,0.23253675143930938,3.288044825434247,4.18352684398378,3.2636540227204254,1.1564439491509177
-0.9184622598420659,BTC-USDT,0.04769596221704265,-1.0431240908572812,-0.7065016322491544,-0.5420776927044925,-0.4710130350926959,-0.2569581080201112,1.1724179266019354
-0.8642437084936558,BTC-USDT,-0.233903814702945,0.7680479934548848,0.6226686403140943,-0.22367746049617193,-0.4710130350926959,-0.6711533546188582,-0.18033800485751023
-0.8100251571452458,BTC-USDT,-1.8883025041008294,0.7680479934548848,1.475515095063962,0.3527622497713157,0.43815635922592966,0.15304456220114018,-0.9523705718115975
-0.7558066057968358,BTC-USDT,-0.27790377984653303,-0.8488221048015464,-0.4116345069365176,-0.5550683592992227,-0.4710130350926959,-0.8189410145416349,-0.9523705718115975
-0.6473695031000157,BTC-USDT,-1.8883025041008294,0.7125331402956707,1.439223756563813,-0.7767504856945451,-0.4710130350926959,-0.6711473334276614,-0.18033332852563191
-0.5931509517516057,BTC-USDT,-0.3307037380180703,0.7125331402956707,0.6362778922510726,-0.7335667287148778,-0.4710130350926959,-0.6711540721701407,-0.9523705718115975
-0.5389324004031957,BTC-USDT,-1.905902490159289,-1.0431240908572812,0.30058301112684094,0.19798328757705028,-0.42396506750705215,-0.17564910087671334,1.5446632502493045
-0.48471384905478565,BTC-USDT,-0.7971033685403592,1.8158908468316435,1.5979983625020469,-1.0513949438670889,-0.4710130350926959,0.005134655606758959,2.5089387272504915
-0.4304952977063756,BTC-USDT,-0.3835036961908881,0.8443809165489305,0.7496883250642853,1.207973954575627,-0.4553379959477896,-0.5688584014396161,-0.9523705718115975
-0.3762767463579656,BTC-USDT,-0.3307037380180703,-0.05079609064074656,0.137271987875841,-0.0448597710064622,-0.4553379959477896,-0.1381789784758434,-0.9523473064788694
-0.32205819500955557,BTC-USDT,0.0036959970734546494,0.7680479934548848,0.5001853728760094,-0.14983540685114083,-0.21718435280270895,-0.5599035307936632,-0.18034007547212297
-0.26783964366114554,BTC-USDT,-0.32190374499012103,0.7680479934548848,0.6680328134391154,-0.7728072815528446,-0.45533796854952713,-0.6711378002463364,-0.9523705718115975
0.0032531130809046018,BTC-USDT,0.426095662450875,0.47659501437027296,0.09190781475148008,-1.0582507333549747,-0.4710130350926959,-0.7528701983011448,-0.607530926035122
0.11169021577772466,BTC-USDT,1.3148949583518648,-1.0431240908572812,-1.3597457252491936,1.5832173848026287,1.071699835557539,4.013004807045481,0.10741772747631012
0.1659087671261347,BTC-USDT,0.3732957042793377,-1.0431240908572812,-0.8743490728116002,1.5557589968842283,-0.4616099514027371,1.5426395703111901,0.12264491101209309
0.22012731847454473,BTC-USDT,1.3148949583518648,-1.0431240908572812,-1.3597457252491936,-0.1250177230882901,0.44290971118529643,-0.0701178220533639,0.06912447878738165
0.2743458698229547,BTC-USDT,0.3732957042793377,-1.0431240908572812,-0.8743490728116002,-0.6534183902926307,-0.4710130350926959,1.5366627335886773,0.12213914594391999
0.3285644211713648,BTC-USDT,1.3148949583518648,-0.49491491591243997,-1.0013687575617913,-0.5675198677227424,1.071699835557539,0.11506800904105886,-0.9297837259819823
0.38278297251977483,BTC-USDT,-0.7531034033967712,1.8297695601211945,1.5843891105644086,-0.22470210416514966,-0.4710130350926959,-0.811917386375769,-0.9151460394468605
